"ROUTE","MP_BEG","MP_END","DIST","URBAN","FUNCLASS","SPEEDLIM","LN_THRU_WIDTH","LN_TOTAL","LN_THRU","LN_LTURN","LN_RTURN","LN_TWOWAY","LN_TWMED","LN_ACCEL","LN_DECEL","LN_PASS","LN_AUX","LN_HOV","LN_TRAN","LN_BIKE","LN_GRAVEL","LN_OTHER","LN_LSHLDR","LN_RSHLDR","LN_ISLPNT","LN_ISLRDS","YEAR","AADT","SUTRK","CUTRK","CRASH_ALL","CRASH_K","CRASH_A","CRASH_B","CRASH_C","CRASH_O","CRASH_ONEVEH","CRASH_SEATBELT","CRASH_PED","CRASH_BIKE"
"0089P",277.205,277.267,0.0620000000000118,FALSE,"Other Principal Arterial",45,12,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,5100,0.12864,0.279748,0,0,0,0,0,0,0,0,0,0
"0089P",277.267,277.365,0.0980000000000132,FALSE,"Other Principal Arterial",45,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,5100,0.12864,0.279748,0,0,0,0,0,0,0,0,0,0
"0089P",277.365,277.467,0.101999999999975,FALSE,"Other Principal Arterial",45,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,5100,0.12864,0.279748,0,0,0,0,0,0,0,0,0,0
"0089P",277.467,277.565,0.0980000000000132,FALSE,"Other Principal Arterial",45,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,5100,0.12864,0.279748,0,0,0,0,0,0,0,0,0,0
"0089P",277.565,277.664,0.0989999999999895,FALSE,"Other Principal Arterial",45,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,5100,0.12864,0.279748,0,0,0,0,0,0,0,0,0,0
"0089P",277.664,277.764,0.100000000000023,FALSE,"Other Principal Arterial",35,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,5100,0.12864,0.279748,0,0,0,0,0,0,0,0,0,0
"0089P",277.764,277.868,0.103999999999985,FALSE,"Other Principal Arterial",35,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,5100,0.12864,0.279748,0,0,0,0,0,0,0,0,0,0
"0089P",277.868,277.903,0.035000000000025,FALSE,"Other Principal Arterial",35,12,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,5100,0.12864,0.279748,0,0,0,0,0,0,0,0,0,0
"0089P",277.903,277.967,0.0639999999999645,FALSE,"Other Principal Arterial",35,12,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,5100,0.12864,0.279748,0,0,0,0,0,0,0,0,0,0
"0089P",277.967,278.067,0.100000000000023,FALSE,"Other Principal Arterial",35,12,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,5100,0.12864,0.279748,0,0,0,0,0,0,0,0,0,0
"0089P",278.067,278.166,0.0989999999999895,FALSE,"Other Principal Arterial",35,12,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,5100,0.12864,0.279748,0,0,0,0,0,0,0,0,0,0
"0089P",278.166,278.268,0.101999999999975,FALSE,"Other Principal Arterial",35,12,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,5100,0.12864,0.279748,0,0,0,0,0,0,0,0,0,0
"0089P",278.268,278.384,0.116000000000042,FALSE,"Other Principal Arterial",35,12,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,5100,0.12864,0.279748,0,0,0,0,0,0,0,0,0,0
"0089P",278.384,278.453,0.06899999999996,FALSE,"Other Principal Arterial",35,12,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,5100,0.12864,0.279748,0,0,0,0,0,0,0,0,0,0
"0089P",278.453,278.893,0.439999999999998,FALSE,"Other Principal Arterial",35,12,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,5100,0.12864,0.279748,0,0,0,0,0,0,0,0,0,0
"0089P",278.893,279.334,0.441000000000031,FALSE,"Other Principal Arterial",55,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,4200,0.12736,0.069224,1,0,0,0,0,1,1,0,0,0
"0089P",279.334,279.394,0.0600000000000023,FALSE,"Other Principal Arterial",55,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,4200,0.12736,0.069224,0,0,0,0,0,0,0,0,0,0
"0089P",279.394,279.639,0.245000000000005,FALSE,"Other Principal Arterial",55,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,4200,0.12736,0.069224,0,0,0,0,0,0,0,0,0,0
"0089P",279.639,279.864,0.224999999999966,FALSE,"Other Principal Arterial",55,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,4200,0.12736,0.069224,0,0,0,0,0,0,0,0,0,0
"0089P",279.864,280.343,0.479000000000042,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,4200,0.12736,0.069224,0,0,0,0,0,0,0,0,0,0
"0089P",280.343,281.24,0.896999999999991,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,4200,0.12736,0.069224,3,0,0,0,0,3,3,0,0,0
"0089P",281.24,282.264,1.024,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,4200,0.12736,0.069224,6,0,0,0,0,6,5,0,0,0
"0089P",282.264,282.641,0.37700000000001,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,4200,0.12736,0.069224,1,0,0,0,0,1,1,0,0,0
"0089P",282.641,283.281,0.639999999999986,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,4200,0.12736,0.069224,0,0,0,0,0,0,0,0,0,0
"0089P",283.281,283.343,0.0620000000000118,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,4200,0.12736,0.069224,0,0,0,0,0,0,0,0,0,0
"0089P",283.343,283.45,0.106999999999971,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,4200,0.12736,0.069224,0,0,0,0,0,0,0,0,0,0
"0089P",283.45,283.559,0.109000000000037,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,4200,0.12736,0.069224,0,0,0,0,0,0,0,0,0,0
"0089P",283.559,283.669,0.109999999999957,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,4200,0.12736,0.069224,0,0,0,0,0,0,0,0,0,0
"0089P",283.669,283.777,0.108000000000004,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,4200,0.12736,0.069224,1,0,0,0,1,0,1,0,0,0
"0089P",283.777,283.885,0.108000000000004,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,4200,0.12736,0.069224,0,0,0,0,0,0,0,0,0,0
"0089P",283.885,283.995,0.110000000000014,FALSE,"Other Principal Arterial",35,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,4200,0.12736,0.069224,1,0,0,1,0,0,1,0,0,0
"0089P",283.995,284.016,0.021000000000015,FALSE,"Other Principal Arterial",35,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,4200,0.12736,0.069224,0,0,0,0,0,0,0,0,0,0
"0089P",284.016,284.141,0.125,FALSE,"Other Principal Arterial",35,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,4200,0.12736,0.069224,0,0,0,0,0,0,0,0,0,0
"0089P",284.141,284.293,0.151999999999987,FALSE,"Other Principal Arterial",35,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,4700,0.121252,0.074033,0,0,0,0,0,0,0,0,0,0
"0089P",284.293,284.497,0.204000000000008,FALSE,"Other Principal Arterial",35,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,4700,0.121252,0.074033,0,0,0,0,0,0,0,0,0,0
"0089P",284.497,284.972,0.474999999999966,FALSE,"Other Principal Arterial",35,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,2500,0.115145,0.078842,1,0,0,0,0,1,1,0,0,0
"0089P",284.972,285.765,0.793000000000006,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,2500,0.115145,0.078842,4,0,0,0,0,4,4,0,0,0
"0089P",285.765,289.515,3.75,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,2500,0.115145,0.078842,3,0,0,0,1,2,3,0,0,0
"0089P",289.515,293.212,3.697,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,2500,0.115145,0.078842,5,0,0,1,0,4,5,0,0,0
"0089P",293.212,293.332,0.120000000000005,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,2500,0.115145,0.078842,0,0,0,0,0,0,0,0,0,0
"0089P",293.332,293.774,0.442000000000007,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,2500,0.115145,0.078842,0,0,0,0,0,0,0,0,0,0
"0089P",293.774,294.277,0.502999999999986,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,2500,0.115145,0.078842,2,0,0,1,0,1,2,0,0,0
"0089P",294.277,294.29564072,0.0186407200000076,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,2500,0.115145,0.078842,0,0,0,0,0,0,0,0,0,0
"0089P",294.29564072,294.667,0.371359279999979,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,2500,0.115145,0.078842,0,0,0,0,0,0,0,0,0,0
"0089P",294.667,296.511,1.84400000000005,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,3000,0.025405,0.033659,1,0,0,0,0,1,1,0,0,0
"0089P",296.511,297.038,0.526999999999987,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,3000,0.025405,0.033659,0,0,0,0,0,0,0,0,0,0
"0089P",297.038,299.573,2.53499999999997,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,3000,0.025405,0.033659,1,0,0,0,0,1,1,0,0,0
"0089P",299.573,301.658,2.08500000000004,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,3000,0.025405,0.033659,4,0,0,0,1,3,3,0,0,0
"0089P",301.658,303.082,1.42399999999998,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,3000,0.025405,0.033659,8,0,0,0,2,6,6,0,0,0
"0089P",303.082,303.331,0.249000000000024,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,3000,0.025405,0.033659,0,0,0,0,0,0,0,0,0,0
"0089P",303.331,305.4,2.06899999999996,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,3000,0.025405,0.033659,1,0,0,0,0,1,1,0,0,0
"0089P",305.4,306.767,1.36700000000002,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,3000,0.025405,0.033659,1,0,0,0,0,1,1,0,0,0
"0089P",306.767,307.2,0.432999999999993,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,3000,0.025405,0.033659,1,0,0,0,1,0,1,0,0,0
"0089P",307.2,311.36,4.16000000000003,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,3000,0.025405,0.033659,7,0,1,1,1,4,6,1,0,0
"0089P",311.36,312.784,1.42399999999998,FALSE,"Other Principal Arterial",55,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,3000,0.025405,0.033659,8,0,1,1,0,6,8,0,0,0
"0089P",322.276,322.574,0.298000000000002,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"0089P",322.744,323.102,0.357999999999947,FALSE,"Other Principal Arterial",55,19,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,6600,0.101096,0.151466,0,0,0,0,0,0,0,0,0,0
"0089P",323.102,323.776,0.674000000000035,FALSE,"Other Principal Arterial",55,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,6600,0.101096,0.151466,0,0,0,0,0,0,0,0,0,0
"0089P",323.102,323.776,0.674000000000035,FALSE,"Other Principal Arterial",55,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,6600,0.101096,0.151466,0,0,0,0,0,0,0,0,0,0
"0089P",323.102,323.776,0.674000000000035,FALSE,"Other Principal Arterial",55,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,6600,0.101096,0.151466,0,0,0,0,0,0,0,0,0,0
"0089P",323.776,323.941,0.164999999999964,TRUE,"Other Principal Arterial",55,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,6600,0.101096,0.151466,0,0,0,0,0,0,0,0,0,0
"0089P",323.941,324.066,0.125,TRUE,"Other Principal Arterial",55,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,6600,0.101096,0.151466,0,0,0,0,0,0,0,0,0,0
"0089P",324.066,324.193,0.12700000000001,TRUE,"Other Principal Arterial",55,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,6600,0.101096,0.151466,0,0,0,0,0,0,0,0,0,0
"0089P",324.193,324.533,0.340000000000032,TRUE,"Other Principal Arterial",55,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,6600,0.101096,0.151466,0,0,0,0,0,0,0,0,0,0
"0089P",324.533,324.711,0.177999999999997,TRUE,"Other Principal Arterial",55,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,6600,0.101096,0.151466,1,0,0,0,0,1,1,0,0,0
"0089P",324.711,325.217,0.505999999999972,TRUE,"Other Principal Arterial",50,12,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,6600,0.101096,0.151466,0,0,0,0,0,0,0,0,0,0
"0089P",324.711,325.217,0.505999999999972,TRUE,"Other Principal Arterial",50,12,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,6600,0.101096,0.151466,0,0,0,0,0,0,0,0,0,0
"0089P",324.711,325.217,0.505999999999972,TRUE,"Other Principal Arterial",50,12,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,6600,0.101096,0.151466,0,0,0,0,0,0,0,0,0,0
"0089P",325.217,325.403,0.186000000000035,TRUE,"Other Principal Arterial",50,12,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,4000,0.096669,0.141991,0,0,0,0,0,0,0,0,0,0
"0089P",325.403,325.56061135,0.157611349999968,TRUE,"Other Principal Arterial",50,12,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,8100,0.092241,0.132517,0,0,0,0,0,0,0,0,0,0
"0089P",325.403,325.56061135,0.157611349999968,TRUE,"Other Principal Arterial",50,12,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,8100,0.092241,0.132517,0,0,0,0,0,0,0,0,0,0
"0089P",325.403,325.56061135,0.157611349999968,TRUE,"Other Principal Arterial",50,12,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,8100,0.092241,0.132517,0,0,0,0,0,0,0,0,0,0
"0089P",325.719,326.234,0.514999999999986,TRUE,"Other Principal Arterial",50,12,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,8100,0.092241,0.132517,4,0,0,0,1,3,3,0,0,0
"0089P",325.719,326.234,0.514999999999986,TRUE,"Other Principal Arterial",50,12,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,8100,0.092241,0.132517,4,0,0,0,1,3,3,0,0,0
"0089P",325.719,326.234,0.514999999999986,TRUE,"Other Principal Arterial",50,12,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,8100,0.092241,0.132517,4,0,0,0,1,3,3,0,0,0
"0089P",326.234,326.309,0.0750000000000455,TRUE,"Other Principal Arterial",50,12,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,8100,0.092241,0.132517,0,0,0,0,0,0,0,0,0,0
"0089P",326.309,326.523,0.213999999999999,TRUE,"Other Principal Arterial",50,12,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,14000,0.087814,0.123042,1,0,0,0,1,0,1,0,0,0
"0089P",326.523,326.776,0.252999999999986,TRUE,"Other Principal Arterial",50,12,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,14000,0.087814,0.123042,0,0,0,0,0,0,0,0,0,0
"0089P",326.776,326.812,0.0360000000000014,TRUE,"Other Principal Arterial",50,12,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,14000,0.087814,0.123042,1,0,0,0,0,1,1,0,0,0
"0089P",326.812,326.893,0.0809999999999604,TRUE,"Other Principal Arterial",50,12,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,14000,0.087814,0.123042,1,0,0,0,0,1,0,0,0,0
"0089P",326.893,326.953,0.0600000000000023,TRUE,"Other Principal Arterial",50,12,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,14000,0.087814,0.123042,2,0,0,0,1,1,0,0,0,0
"0089P",326.953,327.018,0.0649999999999977,TRUE,"Other Principal Arterial",50,12,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019,14000,0.087814,0.123042,0,0,0,0,0,0,0,0,0,0
"0089P",327.018,327.651,0.633000000000038,TRUE,"Other Principal Arterial",50,12,4,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2019,15000,0.083387,0.113568,4,0,0,1,0,3,1,0,0,0
"0089P",327.651,327.68,0.0289999999999964,TRUE,"Other Principal Arterial",50,12,6,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2019,15000,0.083387,0.113568,0,0,0,0,0,0,0,0,0,0
"0089P",327.68,327.776,0.0960000000000036,TRUE,"Other Principal Arterial",50,11,6,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2019,15000,0.083387,0.113568,0,0,0,0,0,0,0,0,0,0
"0089P",327.776,327.866,0.089999999999975,TRUE,"Other Principal Arterial",50,12,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2019,15000,0.083387,0.113568,0,0,0,0,0,0,0,0,0,0
"0089P",327.866,327.971,0.105000000000018,TRUE,"Other Principal Arterial",50,12,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2019,15000,0.083387,0.113568,0,0,0,0,0,0,0,0,0,0
"0089P",327.866,327.971,0.105000000000018,TRUE,"Other Principal Arterial",50,12,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2019,15000,0.083387,0.113568,0,0,0,0,0,0,0,0,0,0
"0089P",327.971,328.069,0.0980000000000132,TRUE,"Other Principal Arterial",50,12,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2019,15000,0.083387,0.113568,0,0,0,0,0,0,0,0,0,0
"0089P",328.069,328.164,0.0949999999999704,TRUE,"Other Principal Arterial",50,12,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2019,15000,0.083387,0.113568,0,0,0,0,0,0,0,0,0,0
"0089P",328.164,328.261,0.0970000000000368,TRUE,"Other Principal Arterial",50,12,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2019,15000,0.083387,0.113568,0,0,0,0,0,0,0,0,0,0
"0089P",328.261,328.358,0.09699999999998,TRUE,"Other Principal Arterial",50,12,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2019,15000,0.083387,0.113568,0,0,0,0,0,0,0,0,0,0
"0089P",328.358,328.458,0.100000000000023,TRUE,"Other Principal Arterial",40,12,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2019,15000,0.083387,0.113568,1,0,0,0,1,0,1,0,0,0
"0089P",328.458,328.554,0.0959999999999468,TRUE,"Other Principal Arterial",30,15,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2019,15000,0.083387,0.113568,1,0,0,0,0,1,0,0,0,0
"0089P",328.554,328.653,0.0990000000000464,TRUE,"Other Principal Arterial",30,15,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2019,15000,0.083387,0.113568,0,0,0,0,0,0,0,0,0,0
"0089P",328.653,328.75,0.09699999999998,TRUE,"Other Principal Arterial",30,12,4,3,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2019,15000,0.083387,0.113568,4,0,0,0,2,2,1,0,0,0
"0089P",328.75,328.844,0.0939999999999941,TRUE,"Other Principal Arterial",30,11,4,4,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2019,27000,0.078959,0.104093,1,0,0,0,0,1,0,0,0,0
"0089P",328.844,328.953,0.10899999999998,TRUE,"Other Principal Arterial",30,12,5,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2019,23000,0.074532,0.094618,1,0,0,0,1,0,0,0,0,0
"0089P",328.953,329.036,0.0830000000000268,TRUE,"Other Principal Arterial",30,12,5,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2019,23000,0.074532,0.094618,2,0,0,0,1,1,0,0,0,0
"0089P",329.036,329.123,0.0869999999999891,TRUE,"Other Principal Arterial",30,12,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2019,23000,0.074532,0.094618,0,0,0,0,0,0,0,0,0,0
"0089P",329.123,329.29,0.16700000000003,TRUE,"Other Principal Arterial",30,12,5,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2019,31000,0.070105,0.085144,1,0,0,0,0,1,0,0,0,0
"0089P",329.29,329.331,0.0409999999999968,TRUE,"Other Principal Arterial",30,12,5,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,2019,31000,0.070105,0.085144,1,0,0,0,0,1,0,0,0,0
"0089P",329.331,329.469,0.137999999999977,TRUE,"Other Principal Arterial",30,12,5,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,2019,31000,0.070105,0.085144,1,0,0,0,0,1,1,0,0,0
"0089P",329.469,329.554,0.0849999999999795,TRUE,"Other Principal Arterial",40,12,5,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,2019,31000,0.070105,0.085144,0,0,0,0,0,0,0,0,0,0
"0089P",329.554,329.778,0.224000000000046,TRUE,"Other Principal Arterial",40,12,4,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,2,0,2019,29000,0.065678,0.075669,3,0,0,1,0,2,0,0,0,0
"0089P",329.778,329.815,0.0369999999999777,TRUE,"Other Principal Arterial",40,12,4,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,2,0,2019,29000,0.065678,0.075669,0,0,0,0,0,0,0,0,0,0
"0089P",329.815,329.968,0.15300000000002,TRUE,"Other Principal Arterial",50,12,4,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2019,29000,0.065678,0.075669,3,0,0,0,2,1,1,0,0,0
"0089P",329.968,330.026,0.0579999999999927,TRUE,"Other Principal Arterial",50,12,4,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2019,29000,0.065678,0.075669,1,0,1,0,0,0,0,0,0,0
"0089P",330.026,330.963,0.937000000000012,TRUE,"Other Principal Arterial",50,11,4,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2019,24000,0.06125,0.066195,16,0,0,4,3,9,8,1,0,0
"0089P",330.963,331.094,0.130999999999972,TRUE,"Other Principal Arterial",50,11,4,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2019,24000,0.06125,0.066195,0,0,0,0,0,0,0,0,0,0
"0089P",331.094,331.158,0.0640000000000214,TRUE,"Other Principal Arterial",50,11,4,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2019,24000,0.06125,0.066195,0,0,0,0,0,0,0,0,0,0
"0089P",331.158,331.212,0.0539999999999736,TRUE,"Other Principal Arterial",50,11,4,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2019,24000,0.06125,0.066195,0,0,0,0,0,0,0,0,0,0
"0089P",331.212,331.304,0.0919999999999845,TRUE,"Other Principal Arterial",50,11,4,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2019,24000,0.06125,0.066195,2,0,0,0,1,1,2,0,0,0
"0089P",331.304,331.427,0.123000000000047,TRUE,"Other Principal Arterial",50,11,4,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2019,24000,0.06125,0.066195,1,0,0,0,0,1,1,0,0,0
"0089P",331.427,331.623,0.19599999999997,TRUE,"Other Principal Arterial",50,11,4,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2019,24000,0.06125,0.066195,1,0,0,0,0,1,0,0,0,0
"0089P",331.623,331.694,0.0710000000000264,TRUE,"Other Principal Arterial",50,11,6,4,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2019,24000,0.06125,0.066195,0,0,0,0,0,0,0,0,0,0
"0089P",331.694,331.961,0.266999999999996,TRUE,"Other Principal Arterial",50,11,4,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,2,0,2019,24000,0.06125,0.066195,2,0,0,1,0,1,1,0,0,0
"0089P",331.961,332.234,0.272999999999968,TRUE,"Other Principal Arterial",50,11,4,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,2,0,2019,24000,0.06125,0.066195,1,0,0,0,0,1,1,0,0,0
